Date,EM710.MI
2024-01-19,161.55999755859375
2024-01-22,162.02999877929688
2024-01-23,161.25999450683594
2024-01-24,161.44000244140625
2024-01-25,162.2899932861328
2024-01-26,162.22999572753906
2024-01-29,163.11000061035156
2024-01-30,162.49000549316406
2024-01-31,163.72999572753906
2024-02-01,163.9199981689453
2024-02-02,162.8000030517578
2024-02-05,161.85000610351562
2024-02-06,162.02999877929688
2024-02-07,161.83999633789062
2024-02-08,161.24000549316406
2024-02-09,160.8300018310547
2024-02-12,161.27999877929688
2024-02-13,160.9499969482422
2024-02-14,161.75
2024-02-15,161.82000732421875
2024-02-16,161.30999755859375
2024-02-19,161.14999389648438
2024-02-20,161.69000244140625
2024-02-21,160.72000122070312
2024-02-22,160.92999267578125
2024-02-23,161.9199981689453
2024-02-26,161.0399932861328
2024-02-27,160.7899932861328
2024-02-28,160.82000732421875
2024-02-29,161.5500030517578
2024-03-01,161.1999969482422
2024-03-04,161.6199951171875
2024-03-05,162.6999969482422
2024-03-06,162.82000732421875
2024-03-07,163.4499969482422
2024-03-08,163.91000366210938
2024-03-11,163.30999755859375
2024-03-12,163.22000122070312
2024-03-13,163.02999877929688
2024-03-14,162.17999267578125
2024-03-15,162.00999450683594
2024-03-18,161.97000122070312
2024-03-19,161.9199981689453
2024-03-20,162.07000732421875
2024-03-21,162.55999755859375
2024-03-22,163.16000366210938
2024-03-25,162.52999877929688
2024-03-26,162.82000732421875
2024-03-27,163.52000427246094
2024-03-28,163.16000366210938
2024-04-02,161.8699951171875
2024-04-03,161.8800048828125
2024-04-04,162.6699981689453
2024-04-05,162.1199951171875
2024-04-08,161.77000427246094
2024-04-09,162.74000549316406
2024-04-10,162.0399932861328
2024-04-11,161.30999755859375
2024-04-12,162.72999572753906
2024-04-15,161.7100067138672
2024-04-16,160.97000122070312
2024-04-17,161.25
2024-04-18,161.16000366210938
2024-04-19,161.0800018310547
2024-04-22,161.47999572753906
2024-04-23,161.42999267578125
2024-04-24,160.33999633789062
2024-04-25,159.89999389648438
2024-04-26,160.66000366210938
2024-04-29,161.38999938964844
2024-04-30,160.6699981689453
2024-05-01,
2024-05-02,161.14999389648438
2024-05-03,161.75
2024-05-06,162.02000427246094
2024-05-07,162.63999938964844
2024-05-08,162.17999267578125
2024-05-09,161.75999450683594
2024-05-10,161.42999267578125
2024-05-13,161.64999389648438
2024-05-14,161.24000549316406
2024-05-15,162.8699951171875
2024-05-16,162.61000061035156
2024-05-17,161.85000610351562
2024-05-20,161.7100067138672
2024-05-21,161.9499969482422
2024-05-22,161.6199951171875
2024-05-23,160.91000366210938
2024-05-24,161.02000427246094
2024-05-27,161.60000610351562
2024-05-28,160.99000549316406
2024-05-29,159.88999938964844
2024-05-30,160.32000732421875
2024-05-31,160.3699951171875
2024-06-03,161.27999877929688
2024-06-04,161.67999267578125
2024-06-05,162.19000244140625
2024-06-06,161.6699981689453
2024-06-07,160.7100067138672
2024-06-10,159.52000427246094
2024-06-11,159.9199981689453
2024-06-12,161.17999267578125
2024-06-13,161.2100067138672
2024-06-14,161.8800048828125
2024-06-17,161.61000061035156
2024-06-18,162.05999755859375
2024-06-19,161.63999938964844
2024-06-20,161.6699981689453
2024-06-21,161.77999877929688
2024-06-24,161.77999877929688
2024-06-25,162.0
2024-06-26,161.3699951171875
2024-06-27,161.14999389648438
